numMessages,days_diff
26.0,18.06736111111111
2.0,0.0625
3.0,0.3430555555555555
10.0,18.040277777777778
5.0,111.48888888888888
22.0,4.445138888888889
6.0,6.080555555555556
15.0,3.136111111111111
7.0,303.79583333333335
5.0,5.695138888888889
2.0,1.4680555555555557
2.0,0.07569444444444444
2.0,8.258333333333333
20.0,8.497222222222222
5.0,0.10277777777777779
5.0,34.364583333333336
3.0,92.21805555555555
4.0,211.94444444444446
3.0,160.49444444444444
3.0,46.31458333333333
2.0,4.002777777777777
3.0,1.0534722222222224
5.0,1.027777777777778
2.0,15.362499999999999
13.0,33.447916666666664
2.0,0.2763888888888889
3.0,17.662499999999998
4.0,5.719444444444445
4.0,7.868055555555556
12.0,15.014583333333334
7.0,20.308333333333334
2.0,12.021527777777777
9.0,17.406944444444445
2.0,2.0076388888888888
2.0,4.9423611111111105
14.0,112.05902777777777
2.0,4.991666666666666
3.0,2.7006944444444443
3.0,0.967361111111111
4.0,0.9465277777777777
7.0,1.9333333333333333
5.0,1.9430555555555555
5.0,51.87222222222223
2.0,0.4263888888888889
3.0,0.39444444444444443
5.0,148.52638888888887
7.0,213.94583333333333
2.0,9.200000000000001
2.0,14.322222222222223
2.0,40.547222222222224
2.0,0.06180555555555556
3.0,96.09791666666666
26.0,117.97083333333335
3.0,1.4916666666666665
8.0,97.08749999999999
32.0,44.765277777777776
8.0,28.037499999999998
4.0,20.365972222222222
5.0,2.3534722222222224
4.0,4.608333333333333
2.0,0.33749999999999997
13.0,2.9694444444444446
4.0,1.5444444444444445
14.0,2.154166666666667
2.0,0.3423611111111111
3.0,0.18125
3.0,0.7368055555555556
3.0,3.879861111111111
2.0,0.006944444444444444
5.0,1.1194444444444445
4.0,0.9180555555555556
8.0,5.077083333333333
2.0,1.0131944444444445
8.0,3.2215277777777778
4.0,1.0125
11.0,3.611111111111111
5.0,42.76666666666667
4.0,74.64166666666667
6.0,0.35694444444444445
6.0,0.34930555555555554
6.0,6.953472222222222
4.0,77.83125
42.0,72.13333333333334
56.0,42.12013888888889
4.0,152.36875
19.0,62.011805555555554
6.0,9.13263888888889
6.0,23.31041666666667
3.0,29.889583333333334
13.0,31.66875
4.0,6.816666666666666
3.0,2.1666666666666665
7.0,33.13055555555555
18.0,12.685416666666667
5.0,13.439583333333333
2.0,2.298611111111111
3.0,18.060416666666665
5.0,5.020138888888889
2.0,3.1236111111111113
12.0,21.73472222222222
5.0,2.6118055555555553
4.0,0.13472222222222222
42.0,21.102777777777778
2.0,0.018055555555555557
7.0,17.81597222222222
3.0,11.724305555555555
13.0,18.213194444444444
3.0,0.09722222222222222
5.0,0.3951388888888889
10.0,0.09930555555555555
2.0,5.148611111111111
3.0,0.10972222222222222
52.0,10.925694444444444
15.0,8.373611111111112
8.0,2.0027777777777778
6.0,28.380555555555556
13.0,2.288194444444444
4.0,0.04305555555555556
3.0,0.13958333333333334
14.0,16.284027777777776
12.0,39.88055555555555
5.0,2.439583333333333
7.0,2.977777777777778
2.0,2.345833333333333
4.0,0.45069444444444445
15.0,33.329166666666666
26.0,6.027083333333334
7.0,7.323611111111112
5.0,5.083333333333333
3.0,0.05555555555555555
3.0,2.701388888888889
27.0,5.1194444444444445
4.0,0.49374999999999997
2.0,29.261805555555554
16.0,100.24305555555556
2.0,0.7374999999999999
3.0,3.882638888888889
5.0,174.42013888888889
12.0,0.9500000000000001
2.0,0.3819444444444444
7.0,24.425694444444446
2.0,1.3340277777777778
3.0,0.06458333333333334
6.0,23.433333333333334
3.0,23.55138888888889
8.0,31.183333333333334
7.0,23.18263888888889
3.0,5.882638888888889
4.0,2.107638888888889
2.0,2.6166666666666667
2.0,1.596527777777778
3.0,9.733333333333333
2.0,2.7972222222222225
4.0,3.5611111111111113
38.0,82.58055555555556
28.0,12.201388888888888
2.0,0.8347222222222223
2.0,1.0631944444444443
3.0,0.24722222222222223
7.0,16.025694444444444
22.0,9.929166666666667
8.0,14.919444444444444
15.0,12.229861111111111
10.0,2.8541666666666665
9.0,0.05694444444444444
9.0,7.95625
7.0,4.872222222222223
6.0,9.234722222222222
3.0,11.944444444444445
2.0,1.101388888888889
5.0,0.9486111111111111
3.0,0.16805555555555554
5.0,4.464583333333334
8.0,0.6381944444444444
8.0,0.09166666666666667
5.0,5.001388888888889
8.0,6.4631944444444445
17.0,3.036805555555556
5.0,5.541666666666667
3.0,2.279166666666667
5.0,0.12708333333333333
7.0,3.0638888888888887
10.0,3.036805555555556
26.0,4.053472222222222
2.0,0.01875
8.0,4.969444444444444
4.0,1.238888888888889
21.0,1.3944444444444446
12.0,1.2618055555555556
3.0,0.059722222222222225
2.0,1.1916666666666667
6.0,1.1395833333333334
15.0,1.0569444444444445
3.0,2.6277777777777778
2.0,0.9645833333333332
2.0,3.917361111111111
2.0,0.8298611111111112
2.0,0.8944444444444444
10.0,0.6618055555555555
6.0,0.8868055555555556
5.0,0.5951388888888889
5.0,0.9652777777777778
2.0,0.4395833333333334
28.0,0.16874999999999998
14.0,1.877777777777778
7.0,1.1819444444444445
18.0,3.257638888888889
2.0,0.001388888888888889
3.0,3.8777777777777778
22.0,2.263888888888889
4.0,0.09444444444444444
3.0,0.006944444444444444
3.0,2.194444444444444
5.0,0.9493055555555556
2.0,0.005555555555555556
11.0,1.3847222222222222
12.0,1.3187499999999999
3.0,1.5263888888888888
2.0,0.4354166666666666
2.0,0.7243055555555555
3.0,0.09513888888888888
2.0,0.04513888888888889
3.0,0.07291666666666667
2.0,0.010416666666666666
2.0,0.004861111111111111
3.0,0.3180555555555556
2.0,0.2638888888888889
7.0,0.3263888888888889
7.0,0.8833333333333333
14.0,0.10347222222222223
2.0,0.6145833333333334
3.0,64.59305555555555
3.0,61.78541666666666
2.0,0.717361111111111
3.0,0.6791666666666667
4.0,0.04097222222222222
2.0,0.05069444444444444
4.0,25.986805555555552
4.0,1.011111111111111
2.0,1.1263888888888889
4.0,0.019444444444444445
7.0,10.566666666666666
2.0,7.645138888888888
3.0,0.15625
5.0,0.8590277777777778
2.0,0.11180555555555555
4.0,0.7402777777777777
10.0,0.26319444444444445
5.0,0.04583333333333334
4.0,0.7409722222222223
2.0,0.43263888888888885
6.0,2.0305555555555554
3.0,0.01875
32.0,9.243055555555555
6.0,1.0006944444444443
23.0,1.6145833333333333
6.0,0.6152777777777778
4.0,0.8527777777777777
3.0,0.39166666666666666
3.0,0.08541666666666665
3.0,0.34375
5.0,2.8541666666666665
2.0,0.5666666666666667
7.0,4.913194444444445
3.0,0.9833333333333334
4.0,0.030555555555555555
6.0,1.0291666666666666
3.0,0.7902777777777777
4.0,4.479166666666667
12.0,4.918055555555555
15.0,5.229166666666667
2.0,0.8881944444444444
18.0,201.71319444444444
2.0,0.7194444444444444
4.0,0.7048611111111112
13.0,5.1506944444444445
3.0,0.41875
9.0,3.875
17.0,9.559027777777777
11.0,8.881944444444445
10.0,5.428472222222222
19.0,3.5187500000000003
3.0,0.21041666666666667
4.0,4.222916666666666
10.0,4.159027777777777
5.0,21.029166666666665
4.0,4.5055555555555555
6.0,5.948611111111112
5.0,7.077777777777778
43.0,49.85
3.0,41.26111111111111
3.0,4.017361111111112
16.0,260.9923611111111
14.0,2.952083333333333
4.0,1.951388888888889
3.0,9.372222222222222
3.0,11.675694444444444
3.0,9.91388888888889
5.0,0.35833333333333334
4.0,6.086111111111111
5.0,294.39444444444445
12.0,4.197916666666667
18.0,18.897916666666667
53.0,22.89236111111111
5.0,0.4069444444444445
2.0,0.27291666666666664
7.0,2.4166666666666665
37.0,4.111805555555556
4.0,1.4319444444444445
5.0,1.065972222222222
12.0,1.0833333333333333
11.0,1.5875000000000001
2.0,0.03888888888888889
46.0,4.134027777777778
7.0,1.5006944444444443
11.0,3.236111111111111
7.0,0.04305555555555556
34.0,6.852777777777778
3.0,0.4451388888888889
2.0,0.08819444444444445
2.0,1.101388888888889
6.0,4.936111111111111
4.0,1.4000000000000001
38.0,4.602083333333334
5.0,2.0791666666666666
7.0,146.08888888888887
20.0,1.222222222222222
2.0,8.661111111111111
4.0,70.07638888888889
8.0,11.052083333333334
2.0,1.5194444444444446
6.0,12.58611111111111
2.0,11.542361111111111
4.0,3.8680555555555554
9.0,43.411111111111104
18.0,62.62916666666666
28.0,332.75694444444446
4.0,19.024305555555554
3.0,8.0625
7.0,11.947916666666666
8.0,106.31597222222223
13.0,0.9604166666666667
6.0,7.546527777777778
4.0,0.9874999999999999
4.0,9.056944444444445
2.0,0.049305555555555554
2.0,0.33888888888888885
20.0,14.713194444444445
5.0,1.5861111111111112
2.0,1.0958333333333334
2.0,0.0006944444444444445
7.0,13.0625
2.0,0.13333333333333333
2.0,0.5756944444444444
2.0,0.16805555555555554
9.0,3.5805555555555557
6.0,22.947222222222223
3.0,7.995833333333334
2.0,1.0062499999999999
4.0,6.077777777777778
17.0,37.25555555555555
3.0,0.7048611111111112
15.0,7.240277777777778
4.0,1.0319444444444443
2.0,0.9347222222222222
12.0,8.072916666666666
8.0,69.58611111111111
24.0,49.03680555555556
5.0,159.02777777777777
15.0,13.362499999999999
59.0,14.61736111111111
7.0,1.9944444444444445
5.0,23.534722222222225
2.0,1.2291666666666667
3.0,1.573611111111111
41.0,83.88263888888889
10.0,7.939583333333334
6.0,9.934027777777777
4.0,3.0
7.0,6.111111111111111
2.0,3.134027777777778
2.0,0.14583333333333334
3.0,0.14652777777777778
4.0,3.5083333333333333
19.0,12.028472222222222
3.0,0.018055555555555557
2.0,0.9833333333333334
14.0,5.738888888888888
15.0,5.414583333333333
12.0,0.9506944444444444
3.0,0.4986111111111111
5.0,0.9069444444444444
4.0,0.02152777777777778
14.0,0.8673611111111111
6.0,0.5868055555555556
5.0,21.54236111111111
5.0,0.38819444444444445
18.0,88.30486111111111
6.0,8.00763888888889
20.0,9.967361111111112
5.0,5.0680555555555555
17.0,1.9902777777777778
2.0,1.8625
6.0,16.781944444444445
4.0,1.1631944444444444
4.0,6.676388888888888
3.0,8.67361111111111
6.0,2.776388888888889
3.0,2.5548611111111112
4.0,1.1145833333333333
5.0,0.4472222222222222
4.0,0.4395833333333334
3.0,4.010416666666667
5.0,0.029166666666666664
2.0,0.001388888888888889
3.0,0.003472222222222222
15.0,71.53750000000001
11.0,11.344444444444443
4.0,0.7138888888888889
15.0,13.05486111111111
5.0,2.131944444444444
3.0,0.8416666666666667
2.0,1.0125
4.0,4.833333333333333
5.0,2.723611111111111
4.0,3.5194444444444444
2.0,2.1243055555555554
2.0,0.40138888888888885
12.0,0.9902777777777777
9.0,1.9965277777777777
3.0,0.004166666666666667
11.0,125.85694444444444
8.0,13.098611111111111
9.0,12.213194444444445
15.0,10.395833333333334
2.0,1.1256944444444443
5.0,5.75
3.0,5.75
6.0,8.641666666666667
18.0,43.54027777777778
5.0,5.911111111111111
10.0,5.769444444444445
3.0,2.147222222222222
3.0,1.0159722222222223
11.0,2.347916666666667
3.0,0.19583333333333333
2.0,0.6569444444444444
4.0,0.05555555555555555
5.0,0.7708333333333334
2.0,0.014583333333333332
2.0,0.075
2.0,0.02638888888888889
11.0,91.02430555555556
16.0,70.06319444444445
3.0,0.19999999999999998
3.0,0.1986111111111111
63.0,11.146527777777777
13.0,92.09722222222223
12.0,4.506944444444445
4.0,0.5180555555555556
40.0,15.985416666666666
3.0,0.030555555555555555
12.0,6.0368055555555555
29.0,77.03472222222221
8.0,2.988888888888889
21.0,2.5006944444444446
37.0,2.046527777777778
9.0,30.099999999999998
34.0,0.7333333333333334
13.0,330.85277777777776
24.0,66.95555555555556
17.0,3.025
11.0,26.119444444444444
30.0,1.425
22.0,15.797222222222222
7.0,6.001388888888889
3.0,1.4451388888888888
12.0,14.045833333333334
13.0,14.156944444444443
5.0,0.02847222222222222
27.0,37.21944444444444
15.0,10.481250000000001
3.0,24.970138888888886
3.0,1.3979166666666665
4.0,0.5340277777777778
4.0,0.0062499999999999995
13.0,3.1569444444444446
20.0,12.980555555555556
7.0,1.9756944444444444
47.0,5.104166666666667
6.0,2.1972222222222224
21.0,15.975
5.0,3.5118055555555556
4.0,1.457638888888889
3.0,0.4777777777777778
23.0,7.004861111111111
5.0,2.040277777777778
11.0,3.860416666666667
20.0,33.11597222222222
2.0,0.14375000000000002
28.0,23.184027777777775
21.0,3.9847222222222225
5.0,1.4423611111111112
2.0,0.8458333333333333
7.0,0.5208333333333334
3.0,0.027083333333333334
3.0,0.008333333333333333
12.0,8.907638888888888
21.0,21.914583333333336
6.0,2.740972222222222
2.0,2.7472222222222222
7.0,202.69652777777776
9.0,0.9923611111111111
9.0,1.4479166666666667
4.0,299.96458333333334
2.0,0.5499999999999999
5.0,104.52361111111111
4.0,288.58680555555554
7.0,78.19166666666666
7.0,11.965972222222222
10.0,116.47430555555555
5.0,20.587500000000002
10.0,10.100694444444445
10.0,14.142361111111112
3.0,4.157638888888889
13.0,191.64583333333334
8.0,20.977777777777778
11.0,12.865972222222224
11.0,1.4951388888888888
20.0,1.5805555555555555
11.0,72.56458333333333
5.0,21.806250000000002
19.0,5.321527777777778
7.0,80.08055555555556
11.0,34.413888888888884
10.0,31.684027777777775
4.0,0.8951388888888889
17.0,97.13125000000001
12.0,0.5715277777777777
4.0,15.143749999999999
11.0,87.71249999999999
3.0,0.024999999999999998
2.0,13.07013888888889
5.0,17.554166666666667
8.0,0.44375000000000003
13.0,12.140277777777778
16.0,69.25555555555556
8.0,4.5256944444444445
11.0,3.064583333333333
3.0,0.004166666666666667
14.0,0.029861111111111113
2.0,0.29305555555555557
9.0,11.544444444444444
18.0,8.386111111111111
11.0,0.23124999999999998
8.0,0.5326388888888889
16.0,15.692361111111111
25.0,7.097222222222222
5.0,1.4895833333333333
23.0,6.209027777777778
18.0,14.188194444444443
3.0,2.525
7.0,0.9541666666666666
18.0,2.779166666666667
10.0,2.55625
5.0,0.6694444444444444
21.0,8.370138888888889
13.0,1.9479166666666667
3.0,0.008333333333333333
3.0,0.06180555555555556
9.0,2.277083333333333
3.0,0.21458333333333335
13.0,6.566666666666666
26.0,1.45
2.0,0.024999999999999998
3.0,8.69513888888889
51.0,5.241666666666666
3.0,0.0020833333333333333
43.0,11.545138888888888
35.0,2.0569444444444445
2.0,0.3527777777777778
4.0,1.175
11.0,9.863888888888889
10.0,0.25069444444444444
5.0,0.03958333333333333
50.0,11.50625
3.0,0.05486111111111111
20.0,6.0375000000000005
4.0,1.3298611111111112
18.0,0.8104166666666667
10.0,1.0493055555555555
15.0,2.0479166666666666
65.0,8.065277777777778
51.0,2.4458333333333333
5.0,1.6493055555555556
15.0,0.4451388888888889
2.0,3.0159722222222225
28.0,4.636805555555555
10.0,0.05416666666666667
29.0,0.4888888888888889
2.0,0.3020833333333333
17.0,1.9958333333333333
3.0,0.34027777777777773
18.0,0.3125
9.0,0.07222222222222223
9.0,0.07222222222222223
8.0,0.007638888888888889
11.0,42.822916666666664
6.0,7.097916666666666
2.0,0.003472222222222222
2.0,4.534722222222222
6.0,11.602083333333333
4.0,59.55833333333334
13.0,2.0500000000000003
2.0,0.004166666666666667
6.0,0.8659722222222223
9.0,2.4125
3.0,0.04305555555555556
3.0,0.35555555555555557
5.0,0.02638888888888889
3.0,0.7999999999999999
2.0,0.003472222222222222
5.0,0.025694444444444447
8.0,342.34513888888887
4.0,0.03263888888888889
12.0,0.027777777777777776
14.0,0.022222222222222223
11.0,0.005555555555555556
5.0,0.003472222222222222
6.0,20.011805555555558
7.0,8.597222222222223
10.0,7.1506944444444445
23.0,22.037499999999998
10.0,5.214583333333334
47.0,34.9375
4.0,1.145138888888889
12.0,43.08541666666667
2.0,3.0583333333333336
5.0,9.008333333333333
3.0,6.920138888888889
3.0,3.2895833333333333
2.0,5.703472222222222
4.0,3.4472222222222224
3.0,0.001388888888888889
11.0,3.928472222222222
2.0,0.7923611111111111
4.0,0.7763888888888889
3.0,2.620833333333333
2.0,0.10416666666666667
6.0,40.87847222222222
2.0,6.118055555555556
20.0,29.080555555555552
3.0,1.0250000000000001
2.0,1.0208333333333333
6.0,11.841666666666667
6.0,0.003472222222222222
12.0,0.07083333333333333
3.0,0.014583333333333332
3.0,0.003472222222222222
11.0,0.012499999999999999
2.0,0.0020833333333333333
3.0,1.9840277777777777
4.0,1.0222222222222224
4.0,1.9138888888888888
5.0,2.0569444444444445
3.0,1.0166666666666666
12.0,0.9152777777777777
8.0,2.047222222222222
7.0,4.9743055555555555
2.0,0.39444444444444443
6.0,2.84375
9.0,6.788888888888889
15.0,11.120138888888889
7.0,0.002777777777777778
6.0,1.8215277777777779
3.0,1.9625000000000001
4.0,2.576388888888889
6.0,10.159027777777778
9.0,2.0458333333333334
7.0,0.002777777777777778
7.0,5.495833333333334
6.0,0.011805555555555555
7.0,11.129166666666668
8.0,1.4625000000000001
3.0,6.002083333333334
3.0,0.003472222222222222
12.0,1.4423611111111112
5.0,0.003472222222222222
7.0,0.015972222222222224
5.0,2.5625
25.0,9.658333333333333
2.0,0.5069444444444444
11.0,2.6145833333333335
5.0,1.8416666666666668
4.0,0.9118055555555555
8.0,1.9111111111111112
11.0,2.1416666666666666
4.0,4.308333333333334
16.0,4.730555555555555
10.0,2.1055555555555556
3.0,0.1951388888888889
3.0,0.1951388888888889
4.0,0.19444444444444445
4.0,0.004861111111111111
4.0,1.9722222222222223
7.0,31.18541666666667
4.0,1.0131944444444445
11.0,4.979166666666667
4.0,3.5722222222222224
3.0,19.530555555555555
9.0,4.388194444444444
3.0,0.10347222222222223
6.0,0.004861111111111111
6.0,3.1444444444444444
3.0,3.060416666666667
13.0,4.054861111111111
16.0,4.054861111111111
6.0,0.9708333333333333
3.0,0.80625
5.0,0.8527777777777777
5.0,2.0444444444444447
3.0,2.2090277777777776
2.0,0.2701388888888889
46.0,4.5687500000000005
2.0,0.009027777777777779
8.0,3.303472222222222
6.0,1.8715277777777777
3.0,0.02291666666666667
16.0,1.0479166666666666
3.0,0.21319444444444444
6.0,0.7805555555555556
8.0,0.013888888888888888
2.0,0.2333333333333333
2.0,0.6124999999999999
3.0,0.04305555555555556
9.0,0.02013888888888889
4.0,0.004861111111111111
3.0,0.002777777777777778
7.0,2.2291666666666665
11.0,2.0652777777777778
2.0,0.1361111111111111
6.0,0.1486111111111111
7.0,0.22430555555555556
3.0,0.4236111111111111
4.0,0.0006944444444444445
4.0,0.0062499999999999995
6.0,1.26875
7.0,0.6215277777777778
3.0,2.36875
8.0,0.013888888888888888
15.0,2.127083333333333
4.0,0.125
3.0,0.10694444444444445
4.0,0.027777777777777776
14.0,3.435416666666667
3.0,0.02291666666666667
4.0,2.022222222222222
17.0,1.6756944444444446
5.0,0.030555555555555555
2.0,0.0006944444444444445
8.0,0.007638888888888889
5.0,1.7659722222222223
6.0,0.020833333333333332
2.0,0.09861111111111111
3.0,0.21458333333333335
39.0,0.2152777777777778
45.0,0.036111111111111115
3.0,0.02361111111111111
7.0,0.015972222222222224
3.0,0.03819444444444444
5.0,41.90972222222222
2.0,1.8791666666666667
3.0,0.6673611111111111
3.0,9.713194444444445
11.0,9.043750000000001
2.0,9.041666666666666
2.0,0.0006944444444444445
2.0,0.2263888888888889
27.0,14.584027777777777
8.0,1.0881944444444445
5.0,2.0347222222222223
9.0,5.415277777777778
3.0,4.990277777777778
2.0,0.9826388888888888
2.0,0.9819444444444444
10.0,1.3958333333333333
5.0,0.07222222222222223
10.0,12.106944444444444
2.0,0.7236111111111111
12.0,10.452083333333333
7.0,75.81458333333333
6.0,0.10069444444444443
16.0,0.4666666666666666
3.0,6.106944444444444
6.0,2.125
16.0,10.090277777777777
25.0,8.025694444444445
4.0,0.5701388888888889
3.0,0.4979166666666666
3.0,0.8354166666666667
3.0,0.8354166666666667
4.0,0.04097222222222222
9.0,4.8500000000000005
7.0,0.39166666666666666
3.0,0.001388888888888889
8.0,2.470833333333333
14.0,69.79930555555556
3.0,5.889583333333333
9.0,7.706944444444445
9.0,9.004166666666666
13.0,6.253472222222222
10.0,1.2784722222222222
5.0,0.32222222222222224
2.0,8.792361111111111
10.0,1.0361111111111112
8.0,1.7319444444444445
6.0,0.05555555555555555
2.0,2.46875
5.0,25.827083333333334
6.0,5.090277777777778
10.0,3.0833333333333335
2.0,2.4895833333333335
9.0,3.1625
2.0,0.4708333333333334
5.0,0.004166666666666667
4.0,0.525
31.0,2.753472222222222
2.0,4.297916666666667
12.0,2.0618055555555554
6.0,1.9680555555555557
4.0,0.10416666666666667
2.0,0.3965277777777778
3.0,0.034027777777777775
24.0,3.4868055555555557
2.0,0.06041666666666667
9.0,0.8729166666666667
9.0,0.15486111111111112
23.0,0.7284722222222223
12.0,0.042361111111111106
15.0,346.15208333333334
5.0,195.06875
5.0,2.4145833333333333
3.0,0.42430555555555555
2.0,1.0222222222222224
3.0,0.0375
3.0,0.012499999999999999
2.0,1.023611111111111
4.0,2.4722222222222223
20.0,7.679861111111111
5.0,6.0375000000000005
16.0,11.034027777777778
13.0,0.19791666666666666
54.0,1.309027777777778
7.0,0.14166666666666666
5.0,0.010416666666666666
12.0,0.9874999999999999
5.0,0.8965277777777777
4.0,3.8423611111111113
19.0,0.48055555555555557
17.0,0.5611111111111111
4.0,0.5166666666666667
2.0,0.0625
2.0,0.0020833333333333333
4.0,2.997916666666667
2.0,2.9958333333333336
2.0,0.0006944444444444445
2.0,0.8986111111111111
41.0,9.10138888888889
28.0,1.8458333333333332
3.0,0.07430555555555556
2.0,0.5027777777777778
2.0,0.5013888888888889
11.0,3.336111111111111
10.0,3.6368055555555556
4.0,0.0062499999999999995
6.0,0.007638888888888889
2.0,0.018055555555555557
7.0,0.3361111111111111
5.0,0.16944444444444443
21.0,46.331944444444446
24.0,6.635416666666667
12.0,0.04513888888888889
3.0,1.5236111111111112
3.0,0.0020833333333333333
3.0,0.1326388888888889
7.0,0.007638888888888889
4.0,0.07916666666666666
4.0,33.45138888888889
2.0,1.7680555555555555
4.0,0.075
2.0,0.9472222222222223
35.0,39.71875
4.0,0.03888888888888889
2.0,12.315277777777778
2.0,0.42291666666666666
11.0,1.8270833333333334
4.0,236.32569444444445
3.0,3.4812499999999997
5.0,0.005555555555555556
2.0,0.22291666666666665
4.0,55.12777777777777
2.0,0.030555555555555555
4.0,6.072916666666667
3.0,1.4097222222222223
2.0,0.88125
7.0,0.5368055555555555
10.0,110.37291666666665
2.0,6.961805555555556
3.0,16.034027777777776
2.0,0.3361111111111111
5.0,0.4055555555555555
7.0,21.977083333333336
5.0,0.005555555555555556
